GEO
114;58,00;-45,27
115;19,19;15,12
116;-35,45;101,04
117;43,48;153,25
118;-77,54;-71,30
119;-43,30;-58,26
120;-34,56;-79,42
121;43,08;47,24
122;11,26;-43,20
123;-45,27;-18,37
124;5,46;173,59
125;24,31;-164,57
126;0,12;167,25
127;-71,13;112,16
128;-86,19;79,41
129;67,54;-110,54
130;-63,38;-160,11
131;55,49;-4,43
132;24,58;131,49
133;-30,39;-87,44
134;19,08;-15,26
135;18,23;161,16
136;-78,21;-48,42
137;46,14;-41,47
138;40,52;157,54
139;28,24;117,52
140;51,39;144,02
141;-58,45;152,03
142;56,02;-35,55
143;34,59;145,38
144;-81,13;-86,47
145;25,30;14,14
146;61,03;103,08
147;0,29;-129,02
148;-79,45;46,33
149;50,05;-87,36
150;73,21;-74,23
151;21,40;145,52
152;-56,29;37,26
153;-12,58;-141,46
154;-17,54;-170,05
155;69,23;78,05
156;31,11;-120,23
157;23,52;66,46
158;48,48;-1,01
159;-15,07;-125,06
160;11,24;47,43
161;13,29;-151,54
162;76,34;-46,04
163;63,19;82,26
164;12,21;171,35
165;-30,14;154,36
166;0,26;-14,16
167;7,05;39,17
168;75,31;174,05
169;46,43;102,42
170;77,29;-4,05
171;33,10;42,39
172;0,00;-46,07
173;-78,12;-51,59
174;-52,01;120,11
175;39,36;152,40
176;70,25;124,08
177;47,12;-79,48
178;71,07;17,58
179;2,35;20,51
180;-47,35;130,27
181;-8,16;-73,19
182;-26,06;86,40
183;78,31;68,53
184;52,11;73,46
185;58,12;-131,25
186;-34,29;0,03
187;-58,16;-141,33
188;5,27;146,57
189;-58,23;-79,33
190;22,32;133,19
191;-73,54;-67,23
192;-22,06;97,54
193;-46,16;57,54
194;18,37;-145,08
195;-75,05;-75,03
196;53,39;-176,06
197;75,51;-101,55
198;4,00;23,05
199;-40,49;56,59
200;-55,01;148,51
201;43,45;-107,47
202;1,57;-117,33
203;-28,43;-177,47
204;86,23;-123,20
205;-59,33;-83,28
206;-41,08;-35,11
207;-54,60;169,01
208;-35,52;162,08
209;53,37;158,11
210;38,02;33,59
211;50,48;-13,29
212;-75,12;53,02
213;79,07;79,29
214;38,00;152,34
215;-43,41;66,25
216;87,43;77,13
217;-87,08;130,17
218;-52,42;142,45
219;42,36;51,10
220;-30,38;-163,46
221;40,09;120,28
222;67,15;-9,39
223;82,21;89,53
224;-60,35;107,16
225;-4,36;91,43
226;-0,48;109,22
227;-16,35;83,36
228;-76,46;-120,58
229;52,57;-89,53
230;3,55;12,42
231;-82,42;-165,12
232;-75,47;0,36
233;34,30;80,23
234;-87,23;117,50
235;-86,14;-168,18
236;-15,36;-81,58
237;-16,13;146,54
238;-11,26;52,14
239;86,49;122,11
240;-78,11;128,11
241;44,12;-63,34
242;-66,19;-45,09
243;-30,27;-126,21
244;33,54;4,33
245;33,44;148,27
246;17,54;153,40
247;28,27;20,58
248;-55,30;134,24
249;88,35;-7,22
250;71,24;174,48
251;-24,23;136,17
252;-65,49;-108,37
253;28,56;60,41
254;88,07;1,23
255;1,41;111,42
256;44,01;96,18
257;-4,24;67,01
258;-11,30;162,09
259;-24,16;-118,13
260;-58,21;160,09
261;58,36;59,25
262;-8,29;49,13
263;-56,01;-98,01
264;-66,42;-15,59
265;81,39;-110,03
266;86,51;86,54
267;44,47;32,59
268;76,18;145,12
269;40,07;-63,56
270;-9,18;24,11
271;-22,29;133,11
272;71,12;107,05
273;-8,33;-134,17
274;40,37;139,29
275;-31,55;136,37
276;66,51;113,48
277;-47,44;-59,27
278;63,27;107,54
279;-31,49;-155,18
280;36,36;48,26
281;11,49;29,51
282;36,08;82,00
283;-47,30;-118,35
284;24,59;44,48
285;-55,28;121,42
286;67,09;-85,37
287;66,18;-132,55
288;-32,60;58,12
289;-33,39;31,50
290;-32,20;-35,27
291;54,15;-96,03
292;-80,48;83,43
293;54,17;112,31
294;53,00;-123,15
295;20,04;141,27
296;69,46;130,33
297;86,11;-79,19
298;-71,51;35,41
299;-29,60;22,56
300;86,52;-35,21
301;-8,04;126,03
302;37,36;165,54
303;-48,52;6,00
304;35,53;-56,15
305;-24,17;-11,32
306;47,59;-110,30
307;-11,36;77,44
308;29,56;-169,09
309;-59,58;-1,33
310;3,22;-22,48
311;-28,03;-77,37
312;43,34;-54,48
313;-46,52;-161,36
314;23,57;-76,36
315;36,01;2,51
316;-38,14;155,44
317;63,05;-57,36
318;18,17;114,25
319;13,47;80,23
320;-0,16;-33,14
321;-33,46;6,00
322;48,31;50,55
323;-76,34;143,30
324;56,22;5,26
325;25,31;112,45
326;-50,45;-34,26
327;-59,25;-32,38
328;-34,14;-16,05
329;13,12;90,45
330;45,32;-102,06
331;36,17;126,36
332;49,57;131,58
333;-77,29;16,22
334;86,24;-16,54
335;-42,13;65,09
336;15,17;-73,33
337;-49,33;-51,40
338;23,13;138,29
339;-26,18;-133,30
340;-27,31;68,32
341;-0,53;-121,16
342;24,08;139,54
343;-72,52;-53,18
344;-64,13;102,25
345;81,11;-13,07
346;-79,08;49,33
347;-85,15;110,30
348;59,10;-154,36
349;15,13;-81,14
350;22,12;-171,44
351;-84,38;0,13
352;83,06;95,03
353;-39,17;-56,28
354;59,50;-140,28
355;29,51;-60,46
356;-67,56;86,14
357;-38,48;31,15
358;16,10;-46,55
359;85,25;41,02
360;16,26;123,31
361;-80,54;-42,26
362;-73,41;-145,31
363;65,02;67,44
364;-13,04;-43,48
365;-86,31;39,38
366;-56,19;126,44
367;-3,21;62,06
368;-17,31;-0,19
369;-41,05;12,03
370;-75,48;-3,26
371;67,39;52,59
372;-18,50;71,09
373;-53,55;-172,19
374;-80,03;-70,45
375;-51,04;-58,48
376;10,52;-71,08
377;-32,14;9,02
378;13,36;-48,23
379;-80,09;159,39
380;-61,24;136,42
381;-77,40;78,52
382;-51,60;89,30
383;35,44;-73,33
384;-39,36;73,20
385;47,11;55,35
386;5,38;41,20
387;78,21;-46,32
388;68,09;-65,28
389;-15,23;-138,50
390;75,13;-116,58
391;21,44;-123,51
392;-76,29;124,32
393;4,34;163,04
394;-73,10;158,44
395;-56,17;-156,15
396;-23,04;-46,51
397;-35,18;-165,05
398;-4,25;121,46
399;-81,52;171,60
400;49,22;-155,02
401;-16,04;154,56
402;25,48;96,28
403;-41,25;-134,14
404;26,03;79,03
405;42,14;-108,49
406;-6,03;46,39
407;78,09;-84,49
408;-25,25;-178,27
409;37,47;-84,44
410;28,40;61,32
411;4,02;18,07
412;65,08;61,20
413;-85,58;107,19
414;-47,49;77,42
415;75,11;126,02
416;55,25;155,34
417;-77,09;60,04
418;76,29;48,48
419;69,28;-69,41
420;50,39;115,14
421;-2,05;-155,48
422;-67,38;-63,05
423;54,36;-166,27
424;-75,31;-27,11
425;-12,59;-141,21
426;87,09;29,52
427;-66,20;46,51
428;67,32;62,27
429;11,03;-91,54
430;-7,20;-8,04
431;22,35;-92,47
432;-0,19;-12,27
433;-58,37;-119,51
434;16,47;106,46
435;76,37;105,14
436;-80,40;51,46
437;-17,32;-129,21
438;-56,59;24,40
439;86,45;29,05
440;-56,39;152,32
441;15,35;42,58
442;-36,16;-59,49
443;-84,24;4,41
444;-21,39;-144,43
445;-24,40;40,28
446;33,60;-137,10
447;-57,31;-173,47
448;-18,14;-28,32
449;-50,40;131,14
450;41,32;-152,39
451;-86,49;104,06
452;-71,22;153,48
453;64,12;-61,36
454;-45,21;-39,36
455;12,02;32,51
456;9,14;-83,34
457;23,27;98,59
458;-5,20;154,21
459;65,15;-62,10
460;-40,51;-146,21
461;-31,37;18,16
462;22,20;12,41
463;-24,13;36,33
464;-33,14;-138,21
465;38,54;-124,52
466;-50,20;48,11
467;28,16;33,08
468;-29,41;173,15
469;62,55;-127,42
470;-42,44;-91,28
471;32,22;75,13
472;68,10;-126,15
473;61,16;117,29
474;-21,57;89,01
475;-65,22;69,48
476;-60,38;76,57
477;31,56;108,29
478;79,48;34,37
479;67,38;87,56
480;34,48;153,10
481;-82,35;-80,35
482;75,11;168,47
483;-20,44;-56,17
484;75,58;56,54
485;41,22;154,47
486;-64,18;-86,37
487;6,42;-85,00
488;60,26;-157,21
489;-59,44;4,26
490;68,43;-91,59
491;-7,57;-1,29
492;66,40;169,08
493;-1,58;-41,34
494;78,41;-113,39
495;39,06;-38,04
496;-12,55;120,57
497;41,58;-54,60
498;1,06;23,52
499;88,56;44,31
500;87,35;-61,01
